	T1	T2	smtsd	lib_size
SRR1487362	-60.522263	-48.464443	Brain - Frontal Cortex (BA9)	183461.01893277696
SRR657635	-52.74161	-55.14335	Brain - Frontal Cortex (BA9)	195131.03846263973
SRR601500	-59.555008	-53.16981	Brain - Frontal Cortex (BA9)	180033.50352903683
SRR1386708	-56.69887	-52.52635	Brain - Frontal Cortex (BA9)	183421.8974987511
SRR1414897	-63.598965	-41.835064	Brain - Frontal Cortex (BA9)	172012.74089901304
SRR1357478	-57.082268	-52.093548	Brain - Frontal Cortex (BA9)	184182.30275716903
SRR1454803	-62.154583	-46.822422	Brain - Frontal Cortex (BA9)	174939.59943133302
SRR657777	-56.48131	-35.876644	Brain - Frontal Cortex (BA9)	169080.5565860459
SRR1413562	-56.901196	-38.2084	Brain - Frontal Cortex (BA9)	171638.82606149593
SRR1455925	-56.03604	-54.596443	Brain - Frontal Cortex (BA9)	184066.39563512694
SRR663633	-60.212154	-33.97594	Brain - Frontal Cortex (BA9)	166207.64507495123
SRR613627	-59.734444	-48.385345	Brain - Frontal Cortex (BA9)	181315.6042641075
SRR1342045	-55.786427	-42.09751	Brain - Frontal Cortex (BA9)	177221.95746166736
SRR1402900	-58.523064	-44.23671	Brain - Frontal Cortex (BA9)	175769.12219452884
SRR661973	-51.620747	-55.61548	Brain - Frontal Cortex (BA9)	195079.89968599033
SRR658307	-56.474373	-46.853333	Brain - Frontal Cortex (BA9)	182227.88869263104
SRR1389979	-64.79872	-40.640137	Brain - Frontal Cortex (BA9)	165836.90370860515
SRR1440986	-56.000534	-51.697132	Brain - Frontal Cortex (BA9)	186948.43267505278
SRR1415234	-47.029217	-30.25914	Brain - Frontal Cortex (BA9)	167158.625394753
SRR1085495	-62.89706	-39.652515	Brain - Frontal Cortex (BA9)	173294.81113361625
SRR1435293	-52.395206	-46.904194	Brain - Frontal Cortex (BA9)	170738.5500025967
SRR602516	-58.4156	-53.8209	Brain - Frontal Cortex (BA9)	179347.0142919065
SRR1387264	-54.751354	-48.650967	Brain - Frontal Cortex (BA9)	179857.77996391384
SRR1500868	-60.39016	-35.493423	Brain - Frontal Cortex (BA9)	165729.49545506516
SRR1320963	-60.162678	-40.261612	Brain - Frontal Cortex (BA9)	171086.237623518
SRR1418127	-60.4309	-40.82004	Brain - Frontal Cortex (BA9)	174016.1132279133
SRR818210	-54.51439	-55.272472	Brain - Frontal Cortex (BA9)	190131.9817939347
SRR1432123	-54.779675	-53.48003	Brain - Frontal Cortex (BA9)	189111.32943712748
SRR599510	-52.479774	-29.936394	Brain - Frontal Cortex (BA9)	165204.6013241685
SRR1354446	-64.83084	-44.725426	Brain - Frontal Cortex (BA9)	174904.26501961835
SRR602704	-56.402145	-54.021965	Brain - Frontal Cortex (BA9)	185679.12030924967
SRR1464373	-64.39386	-46.169933	Brain - Frontal Cortex (BA9)	178041.98276785837
SRR1416754	-60.70316	-35.391655	Brain - Frontal Cortex (BA9)	164928.2516133058
SRR1437538	-63.935852	-42.780148	Brain - Frontal Cortex (BA9)	172071.5463888441
SRR1390601	-64.18779	-46.795963	Brain - Frontal Cortex (BA9)	180534.38050861377
SRR1348360	-62.478493	-40.50937	Brain - Frontal Cortex (BA9)	171071.38491638325
SRR1485459	-55.52328	-52.9377	Brain - Frontal Cortex (BA9)	185512.9726618555
SRR1099499	-59.470116	-43.466343	Brain - Frontal Cortex (BA9)	176667.3965470662
SRR1368772	-52.559723	-47.312103	Brain - Frontal Cortex (BA9)	176764.52881037164
SRR1084649	-57.86781	-45.563175	Brain - Frontal Cortex (BA9)	179477.49584092567
SRR1487685	-55.160397	-38.222153	Brain - Frontal Cortex (BA9)	173146.56540321093
SRR818033	-52.8756	-54.340958	Brain - Frontal Cortex (BA9)	195683.22278779262
SRR1333741	-64.59081	-44.767162	Brain - Frontal Cortex (BA9)	176245.49844774598
SRR1416477	-63.55774	-41.3928	Brain - Frontal Cortex (BA9)	171434.8877869111
SRR1084842	-55.058243	-54.6133	Brain - Frontal Cortex (BA9)	188734.81626000945
SRR1331579	-45.968147	-46.904385	Brain - Frontal Cortex (BA9)	184165.6822962406
SRR1418837	-60.039684	-39.69032	Brain - Frontal Cortex (BA9)	171592.44985242077
SRR1468955	-63.580135	-43.915173	Brain - Frontal Cortex (BA9)	174629.09759533458
SRR1356619	-58.627808	-44.4813	Brain - Frontal Cortex (BA9)	178597.68172516636
SRR1498550	-39.233665	-42.06965	Brain - Frontal Cortex (BA9)	173666.26327186002
SRR1329090	-57.99476	-33.92232	Brain - Hippocampus	169262.42681306176
SRR661255	-42.236267	-45.06106	Brain - Hippocampus	189233.75010753504
SRR1443979	-54.45336	-17.90907	Brain - Hippocampus	153163.84734809858
SRR1366579	-59.32877	-32.09286	Brain - Hippocampus	164476.98242134735
SRR1348424	-42.924206	-32.80616	Brain - Hippocampus	175184.97501755418
SRR1362643	-50.360596	-32.048954	Brain - Hippocampus	168726.8986043571
SRR1349013	-52.780308	-50.115505	Brain - Hippocampus	188676.51966444508
SRR1387032	-55.359207	-18.491648	Brain - Hippocampus	151425.82009656442
SRR1498616	-51.041702	-43.132706	Brain - Hippocampus	175861.64095941687
SRR598768	-59.49336	-40.70168	Brain - Hippocampus	175168.89010172721
SRR1358501	-54.266838	-41.98185	Brain - Hippocampus	174390.15255407567
SRR1430972	-59.330063	-31.3904	Brain - Hippocampus	164983.15962000028
SRR659673	-45.72105	-52.247562	Brain - Hippocampus	186505.30999884714
SRR1473590	-54.49758	-17.163473	Brain - Hippocampus	148313.9808200344
SRR1489971	-52.31302	-33.21569	Brain - Hippocampus	170231.71515706697
SRR1328035	-53.923054	-16.275183	Brain - Hippocampus	143991.52828312706
SRR613474	-52.163036	-13.314003	Brain - Hippocampus	142363.46415534135
SRR1414424	-54.616146	-22.532644	Brain - Hippocampus	159285.04316092376
SRR1335047	-51.293934	-16.637156	Brain - Hippocampus	150917.88236999116
SRR1319539	-55.931644	-32.84835	Brain - Hippocampus	168401.54257610114
SRR607935	-52.247665	-31.764578	Brain - Hippocampus	171328.87217556045
SRR1472323	-54.89603	-43.799633	Brain - Hippocampus	178125.12140394645
SRR1440082	-51.689407	-23.485895	Brain - Hippocampus	162291.5556330598
SRR656564	-57.886288	-35.43599	Brain - Hippocampus	172893.4087280734
SRR1323536	-50.25446	-32.468735	Brain - Hippocampus	171006.48133099478
SRR1388305	-64.209526	-36.640854	Brain - Hippocampus	169384.74015142914
SRR1355373	-43.067787	-32.849155	Brain - Hippocampus	174818.67447663864
SRR1093773	-51.09515	-33.210484	Brain - Hippocampus	170948.79851350698
SRR600724	-48.796017	-25.91512	Brain - Hippocampus	164635.93568450343
SRR660103	-49.15005	-33.281803	Brain - Hippocampus	173601.63306330724
SRR1362464	-54.64027	-22.692385	Brain - Hippocampus	161338.31781036433
SRR819370	-49.086746	-50.144524	Brain - Hippocampus	185813.84066026623
SRR1339387	-55.11518	-34.679966	Brain - Hippocampus	172504.57105988945
SRR1389218	-51.48892	-28.11329	Brain - Hippocampus	158474.70687434898
SRR1334440	-55.509995	-18.516314	Brain - Hippocampus	151818.84589664437
SRR1408113	-53.94648	-18.27571	Brain - Hippocampus	152619.7225008125
SRR1442195	-59.2695	-31.359564	Brain - Hippocampus	159606.03070044584
SRR1476676	-56.478477	-49.98667	Brain - Hippocampus	181383.01716656802
SRR1325964	-50.53478	-23.591412	Brain - Hippocampus	161043.07987247087
SRR1088389	-51.715183	-42.900562	Brain - Hippocampus	175107.10365351566
SRR1479681	-49.933	-43.350845	Brain - Hippocampus	180039.0420671699
SRR1377927	-64.199615	-36.812416	Brain - Hippocampus	172785.83850182727
SRR659472	-53.44636	-14.107412	Brain - Hippocampus	141096.03276640654
SRR1319158	-51.598354	-42.2625	Brain - Hippocampus	173193.05100976367
SRR1467212	-50.327465	-43.61571	Brain - Hippocampus	179532.1013456118
SRR1370797	-51.074936	-43.394966	Brain - Hippocampus	178326.2986916909
SRR1458134	-56.59155	-49.42226	Brain - Hippocampus	179844.4088798415
SRR661779	-52.198437	-42.282463	Brain - Hippocampus	176421.19482079305
SRR1323196	-53.691727	-38.016415	Brain - Hippocampus	174444.69815306575
SRR1096851	-54.03387	-45.058445	Brain - Hippocampus	181812.4367448591
SRR1340463	-50.022335	-44.794533	Brain - Hippocampus	179823.20546261425
SRR821690	-45.055214	-49.90361	Brain - Hippocampus	188157.14360557948
SRR1348339	-54.374115	-44.640553	Brain - Hippocampus	178627.01341205172
SRR817856	-45.69933	-49.586216	Brain - Hippocampus	189475.7105920579
SRR1432067	-50.198975	-44.343616	Brain - Hippocampus	179835.12879122014
SRR660969	-49.33835	-50.02559	Brain - Hippocampus	187029.85415982953
SRR1475969	-52.01123	-49.805813	Brain - Hippocampus	183920.74163159338
SRR1318067	-51.26612	-43.73269	Brain - Hippocampus	177338.26218440008
SRR1097978	-55.838333	-19.001778	Brain - Hippocampus	151797.09372392003
SRR660733	-56.26529	-35.655937	Brain - Hippocampus	169386.3892943152
SRR817715	-52.679222	-51.995	Brain - Hippocampus	192268.07640317528
SRR1440356	-51.864616	-36.413223	Brain - Hippocampus	168964.78308981954
SRR603658	-55.642136	-21.793741	Brain - Hippocampus	159321.89087533264
SRR817758	-54.42266	-34.899197	Brain - Hippocampus	171937.70181047107
SRR1378155	-54.062943	-45.480953	Brain - Hippocampus	182928.88304469897
SRR608456	-52.032085	-49.61978	Brain - Hippocampus	179563.1169289282
SRR1472770	-50.018055	-33.664608	Brain - Hippocampus	173222.60443964112
SRR1337431	-54.20266	-16.848473	Brain - Hippocampus	147960.73538150947
SRR1358826	-42.26027	-43.486343	Brain - Hippocampus	178966.04664287402
SRR1341898	-50.07772	-32.156208	Brain - Hippocampus	167216.09177578817
SRR810571	-42.705757	-47.991257	Brain - Hippocampus	190098.6022313559
SRR818086	-48.89069	-50.33425	Brain - Hippocampus	191569.10396180445
SRR817751	-52.825546	-54.023262	Brain - Hippocampus	194624.6075222267
SRR1375308	-64.84081	-46.746685	Brain - Hippocampus	176080.99114462733
SRR1404601	-42.688866	-45.36141	Brain - Hippocampus	190400.91429932977
SRR1446762	-49.639145	-33.999836	Brain - Hippocampus	175652.93815825038
SRR1322768	-50.461773	-23.542322	Brain - Hippocampus	158304.54161449277
SRR1398411	-64.26275	-36.64752	Brain - Hippocampus	169673.30450004013
SRR1476407	-49.35671	-32.792347	Brain - Hippocampus	167913.9970184561
SRR1338584	-49.367218	-33.672386	Brain - Hippocampus	173885.50409514713
SRR1390516	-49.54517	-33.463596	Brain - Hippocampus	171888.7658944595
SRR1475803	-53.950905	-15.837424	Brain - Hippocampus	142485.54110680448
SRR1357021	-58.88023	-36.26886	Brain - Hippocampus	169129.31302586914
SRR662007	-55.79391	-18.312387	Brain - Hippocampus	153768.88741613648
SRR1476186	-56.367336	-22.461721	Brain - Hippocampus	161873.342509555
SRR1312743	-49.481445	-33.511364	Brain - Hippocampus	174322.31224440812
SRR1480307	-47.220505	-28.813082	Brain - Hippocampus	164483.845875657
SRR613735	-53.791145	-29.98841	Brain - Hippocampus	166228.85960363797
SRR1485167	-53.997475	-16.295141	Brain - Hippocampus	146210.45315299745
SRR602169	-51.932034	-49.83468	Brain - Hippocampus	183865.92849320057
SRR1490524	-57.722775	-30.251257	Brain - Hippocampus	166911.17261007364
SRR1488367	-56.191574	-34.396145	Brain - Hippocampus	170451.60596293124
SRR614814	-55.611263	-42.333683	Brain - Hippocampus	175709.75503874378
SRR1368964	-47.096725	-28.549398	Brain - Hippocampus	166788.40024115468
SRR1362888	-52.373802	-49.806255	Brain - Hippocampus	182325.43680687173
SRR658977	-59.152454	-32.437935	Brain - Hippocampus	170081.78607688122
SRR1475386	-59.2155	-31.69245	Brain - Hippocampus	165403.1418740425
SRR819134	-56.582092	-48.88447	Brain - Hippocampus	181070.6540828419
SRR1380680	-56.84993	-22.756226	Brain - Hippocampus	161202.8997159191
SRR1473979	-50.491028	-42.99404	Brain - Hippocampus	175703.57825582975
SRR1487295	-54.444157	-22.790184	Brain - Hippocampus	162531.66937147971
SRR1383612	-62.053043	-33.87338	Brain - Hippocampus	165931.95068034824
SRR1354689	-52.348564	-46.89524	Brain - Hippocampus	171983.53638085484
SRR1394343	-52.972286	-27.827917	Brain - Hypothalamus	166989.34051171746
SRR1432823	-45.52193	-42.221573	Brain - Hypothalamus	191894.97910678052
SRR1328599	-43.32276	-44.359528	Brain - Hypothalamus	191054.43924778077
SRR1490613	-48.83043	-38.419296	Brain - Hypothalamus	174963.99688363934
SRR1354013	-45.51479	-41.745766	Brain - Hypothalamus	186842.469721802
SRR1072504	-45.49352	-41.968456	Brain - Hypothalamus	190776.4778963952
SRR614443	-46.013367	-30.713522	Brain - Hypothalamus	170824.93515336892
SRR1435901	-41.752785	-42.944786	Brain - Hypothalamus	180850.731498526
SRR1382532	-53.485462	-38.704376	Brain - Hypothalamus	177348.03486162686
SRR1446892	-47.731987	-38.28862	Brain - Hypothalamus	177000.54966146045
SRR602193	-45.829437	-39.011127	Brain - Hypothalamus	180704.1479204828
SRR1334717	-45.79519	-40.94825	Brain - Hypothalamus	184700.49427472422
SRR1488349	-51.705944	-36.691826	Brain - Hypothalamus	171933.68267466134
SRR1316535	-45.407166	-40.83892	Brain - Hypothalamus	183683.4308607879
SRR1349829	-47.211475	-36.4966	Brain - Hypothalamus	172639.1741161948
SRR1421198	-48.635628	-36.12341	Brain - Hypothalamus	172588.6289988418
SRR1316921	-45.563927	-41.02759	Brain - Hypothalamus	185687.60320540093
SRR1468141	-48.8718	-35.341644	Brain - Hypothalamus	172171.33792695653
SRR1433600	-46.468307	-49.13251	Brain - Hypothalamus	190382.34634500914
SRR1417111	-57.28982	-32.92819	Brain - Hypothalamus	167291.79460836746
SRR1464327	-47.07458	-39.269848	Brain - Hypothalamus	176806.67462629563
SRR1433750	-59.34573	-27.651926	Brain - Hypothalamus	160359.7906127203
SRR818270	-40.142387	-34.787212	Brain - Hypothalamus	183009.23262817474
SRR601169	-46.425606	-54.531467	Brain - Hypothalamus	203510.1859441454
SRR604318	-46.40852	-54.539673	Brain - Hypothalamus	195939.662564609
SRR1389059	-49.057526	-29.016619	Brain - Hypothalamus	166598.13134806015
SRR608230	-43.374153	-38.68417	Brain - Hypothalamus	187886.92999512877
SRR1317596	-45.59643	-41.72939	Brain - Hypothalamus	188267.13705949887
SRR1429162	-52.11099	-28.409737	Brain - Hypothalamus	166701.82553855522
SRR1416410	-52.94499	-25.025654	Brain - Hypothalamus	163510.09522938734
SRR1488562	-46.361435	-37.477825	Brain - Hypothalamus	173789.826052574
SRR1333587	-48.464474	-37.74223	Brain - Hypothalamus	175175.0427087753
SRR1083100	-44.34861	-40.60551	Brain - Hypothalamus	185006.1795643576
SRR660007	-51.835136	-14.587063	Brain - Hypothalamus	147012.01961696168
SRR1443713	-49.16354	-56.451378	Brain - Hypothalamus	238590.13986933394
SRR661995	-45.788	-41.841984	Brain - Hypothalamus	186946.64686750207
SRR1359649	-49.304928	-37.811966	Brain - Hypothalamus	172323.7282534907
SRR1315949	-44.488194	-40.62512	Brain - Hypothalamus	185106.7565894365
SRR659013	-47.17354	-37.429688	Brain - Hypothalamus	175130.37744020487
SRR1346670	-49.455715	-36.670517	Brain - Hypothalamus	170537.86805725074
SRR1320873	-45.939915	-40.848248	Brain - Hypothalamus	184022.03531229508
SRR1468574	-52.228607	-27.080647	Brain - Hypothalamus	165066.94841261802
SRR1332317	-54.07437	-21.240602	Brain - Hypothalamus	155634.49375083798
SRR1394755	-48.945297	-37.135624	Brain - Hypothalamus	171668.76332375308
SRR1446092	-45.639305	-41.338646	Brain - Hypothalamus	186169.8166990068
SRR818348	-45.31556	-44.09925	Brain - Hypothalamus	193339.5128006038
SRR1317494	-52.881287	-26.404734	Brain - Hypothalamus	160666.8258014114
SRR820256	-43.472385	-50.5113	Brain - Hypothalamus	188236.3837929575
SRR1471773	-57.35287	-32.532627	Brain - Hypothalamus	166474.3733837987
SRR1431183	-48.479263	-39.89849	Brain - Hypothalamus	171727.89765959274
SRR1319970	-46.284023	-40.104332	Brain - Hypothalamus	181090.71767088195
SRR1071880	-45.541763	-42.766888	Brain - Hypothalamus	189261.55901734286
SRR1486496	-54.91911	-15.137421	Brain - Hypothalamus	143110.63228298456
SRR1336069	-48.46682	-37.044712	Brain - Hypothalamus	172394.6645281633
SRR1347688	-52.418407	-37.81581	Brain - Hypothalamus	176170.0268744906
SRR613114	-52.4133	-14.979683	Brain - Hypothalamus	142096.442355414
SRR665502	-43.913116	-39.924877	Brain - Hypothalamus	183692.59077329305
SRR1455677	-50.01393	-28.776463	Brain - Hypothalamus	164112.73774870497
SRR1072797	-46.23254	-40.336964	Brain - Hypothalamus	180647.77493163734
SRR1313426	-52.921505	-26.612774	Brain - Hypothalamus	162913.9488846038
SRR655218	-46.242855	-54.375206	Brain - Hypothalamus	198356.32575792394
SRR1325332	-48.241493	-37.385174	Brain - Hypothalamus	174023.82243543805
SRR1431345	-43.468937	-38.649807	Brain - Hypothalamus	184160.04496659528
SRR1435536	-46.570293	-39.456818	Brain - Hypothalamus	178029.47817514394
SRR1080835	-46.050198	-39.073154	Brain - Hypothalamus	179227.22344758513
SRR1330656	-52.048416	-28.210804	Brain - Hypothalamus	161098.93649953278
SRR1092706	-43.041744	-32.094994	Brain - Hypothalamus	175474.53768124667
SRR614083	-46.381535	-36.3036	Brain - Hypothalamus	175337.22205591074
SRR1413454	-45.28245	-42.59254	Brain - Hypothalamus	195446.1128665986
SRR1429725	-48.564857	-36.449112	Brain - Hypothalamus	174584.57621702505
SRR820379	-45.681335	-36.701904	Brain - Hypothalamus	177792.44396547816
SRR1468974	-54.67135	-18.689257	Brain - Hypothalamus	151827.39063178588
SRR1319837	-46.93757	-38.836044	Brain - Hypothalamus	176112.7776316195
SRR1394566	-46.9377	-39.04772	Brain - Hypothalamus	178667.6597721501
SRR1316963	-43.740444	-35.632534	Brain - Hypothalamus	181242.3060046439
SRR661445	-45.60672	-53.39344	Brain - Hypothalamus	191778.97858722517
SRR661179	-47.39916	-38.022274	Brain - Hypothalamus	173904.99707471536
SRR1320916	-48.495964	-37.629757	Brain - Hypothalamus	172102.28074338185
SRR1329334	-46.38882	-40.057983	Brain - Hypothalamus	179708.76994369688
SRR1445895	-42.613285	-47.893147	Brain - Hypothalamus	184567.32414311753
SRR1320342	-48.36179	-37.066322	Brain - Hypothalamus	177575.22009157567
SRR613354	-53.138226	-26.744493	Brain - Hypothalamus	163444.5917115114
SRR1401276	-46.75725	-39.7268	Brain - Hypothalamus	177869.8947510595
SRR1440517	-47.478985	-39.80825	Brain - Hypothalamus	179486.78224595895
SRR1315721	-45.74244	-40.918396	Brain - Hypothalamus	184770.46405355353
SRR1329835	-46.287975	-25.272024	Brain - Hypothalamus	156949.00971355624
SRR1334847	-50.1105	-36.60265	Brain - Hypothalamus	167842.9123188163
SRR1475909	-44.062263	-40.599102	Brain - Hypothalamus	184384.29885226104
SRR608574	-46.832253	-37.82499	Brain - Hypothalamus	174773.4835644237
SRR598862	-46.51087	-36.848236	Brain - Hypothalamus	176426.42751495756
SRR1311182	-45.84083	-40.816185	Brain - Hypothalamus	183564.3872676077
SRR660091	-54.672966	-54.851315	Brain - Hypothalamus	191482.75801314256
SRR1086635	-41.25394	-43.980614	Brain - Hypothalamus	183729.23170215864
SRR1334960	-44.520218	-31.817822	Brain - Hypothalamus	172519.74480093375
SRR1071289	-53.376278	-15.404382	Brain - Hypothalamus	141939.95650842297
SRR1467455	-46.889893	-38.205288	Brain - Hypothalamus	175759.7902845004
SRR1080172	-46.034363	-37.29526	Brain - Hypothalamus	177188.8025681448
SRR1465337	-59.3409	-27.600405	Brain - Hypothalamus	160553.8613871908
SRR1355635	-44.02127	-34.483143	Brain - Hypothalamus	178192.04633718537
SRR614539	-53.280567	-26.801315	Brain - Hypothalamus	162648.6749949356
SRR1442022	-46.552235	-39.109455	Brain - Hypothalamus	174957.26218337764
SRR602131	-51.110233	-16.293016	Brain - Hypothalamus	155789.59500309074
SRR1356036	-47.702534	-38.172176	Brain - Hypothalamus	175606.14856087623
SRR1325927	-48.534485	-36.829823	Brain - Hypothalamus	175756.5670906477
SRR1381566	-35.06681	-51.21173	Brain - Nucleus accumbens (basal ganglia)	178922.61449348004
SRR601201	-40.983368	-44.434742	Brain - Nucleus accumbens (basal ganglia)	187393.58303385548
SRR613579	-36.065525	-51.897343	Brain - Nucleus accumbens (basal ganglia)	182452.36542839996
SRR655923	-42.140343	-45.2154	Brain - Nucleus accumbens (basal ganglia)	189170.0212137072
SRR1500405	-49.93905	-21.164942	Brain - Nucleus accumbens (basal ganglia)	161619.47638439632
SRR1443824	-29.255894	-43.479706	Brain - Nucleus accumbens (basal ganglia)	169229.04220600534
SRR1359388	-34.666016	-50.40878	Brain - Nucleus accumbens (basal ganglia)	177436.50065958337
