"x"
"SRR1339007"	24221504
"SRR1416596"	27723654
"SRR1088365"	27074666
"SRR1079543"	27531723
"SRR627445"	10905826
"SRR1084965"	26368214
"SRR602131"	24593851
"SRR2185057"	95190762
"SRR604414"	41874542
"SRR2170696"	84528844
"SRR598068"	71206083
"SRR656745"	80243374
"SRR602564"	55356695
"SRR1333462"	81867837
"SRR1400269"	74743690
"SRR1453456"	65554715
"SRR1409790"	71264152
"SRR602839"	41832826
"SRR1329377"	63811401
"SRR1488285"	64006101
"SRR659875"	52194253
"SRR810343"	58157880
"SRR607863"	61039618
"SRR811447"	57828299
"SRR1445365"	64420297
"SRR816403"	61550334
"SRR814341"	60052432
"SRR1431991"	56490329
"SRR607935"	41794504
"SRR807613"	56084814
"SRR659804"	56421169
"SRR810921"	56883038
"SRR813560"	58543713
"SRR1446828"	62510440
"SRR660883"	57068960
"SRR817905"	57422913
"SRR1351057"	60301884
"SRR1362417"	58180040
"SRR817306"	50218804
"SRR1435460"	53862084
"SRR658433"	55460249
"SRR1328642"	54826278
"SRR817512"	51698997
"SRR1320712"	55826234
"SRR1399223"	57365070
"SRR818188"	52139209
"SRR815588"	45303532
"SRR1362643"	54768754
"SRR1433044"	56582848
"SRR1459423"	51777810
"SRR1500428"	54331540
"SRR1088581"	55765682
"SRR809755"	53296883
"SRR1310563"	53720877
"SRR1475524"	46562635
"SRR1395764"	48288326
"SRR1405504"	54673521
"SRR660030"	49309197
"SRR1430549"	51020734
"SRR818797"	50047232
"SRR1432695"	51285335
"SRR602437"	36575810
"SRR1471374"	48627681
"SRR659331"	39679775
"SRR1312024"	48927182
"SRR808086"	46986520
"SRR1397312"	52052383
"SRR1479888"	48244402
"SRR1443654"	51033654
"SRR1339699"	46650930
"SRR1321591"	51028663
"SRR1458810"	50054255
"SRR665502"	47261760
"SRR613963"	32112828
"SRR1386708"	50199823
"SRR615695"	41336189
"SRR1385080"	49257155
"SRR1353618"	50407613
"SRR1097013"	49434780
"SRR1457895"	47653337
"SRR1311040"	45730600
"SRR1318208"	49290911
"SRR1101421"	49898702
"SRR613687"	21175478
"SRR1079948"	46293846
"SRR1352507"	47640653
"SRR1319772"	47699418
"SRR1376557"	44947635
"SRR663404"	48539297
"SRR1470513"	44188382
"SRR1454717"	46431100
"SRR1419062"	48527288
"SRR1421420"	48020539
"SRR1333609"	46460682
"SRR1455783"	45577365
"SRR1397781"	46769076
"SRR1071035"	46293450
"SRR1454971"	48147418
"SRR600900"	43406013
"SRR1468700"	41667293
"SRR1446499"	42597235
"SRR1499699"	40214767
"SRR1471011"	42641069
"SRR660295"	40599483
"SRR1437306"	47428076
"SRR601477"	43963833
"SRR1491293"	46151092
"SRR1328797"	45390636
"SRR1337238"	47117753
"SRR614395"	37662275
"SRR1373940"	43633221
"SRR1447760"	44512413
"SRR1334512"	47651479
"SRR614515"	26031889
"SRR1441398"	41417332
"SRR1380847"	39493342
"SRR1348114"	44446823
"SRR1327327"	39786860
"SRR1360442"	44730085
"SRR1339903"	43842412
"SRR613522"	43854380
"SRR1471612"	45281277
"SRR1356487"	41041213
"SRR1397861"	40753327
"SRR1383763"	43260379
"SRR1404209"	42446285
"SRR1487784"	43762642
"SRR1073413"	42994726
"SRR1080459"	41001283
"SRR1479263"	43078190
"SRR1487215"	41427410
"SRR1354620"	44748421
"SRR1479663"	39872371
"SRR1324226"	40797237
"SRR1409641"	45554633
"SRR1312743"	42252964
"SRR1337302"	42388972
"SRR1475483"	39552590
"SRR1410264"	42172753
"SRR1404969"	35229639
"SRR603726"	36130528
"SRR1348248"	38839336
"SRR1086441"	39196366
"SRR1431670"	42933591
"SRR1478272"	40679182
"SRR1468314"	41744110
"SRR1471117"	44326609
"SRR1311553"	43570202
"SRR1097344"	40784709
"SRR663368"	33490433
"SRR1399779"	41615419
"SRR1359062"	41651862
"SRR1431270"	38170592
"SRR613214"	17499392
"SRR1329885"	41818169
"SRR1322555"	40548648
"SRR1466975"	41408871
"SRR1486021"	39207754
"SRR1458220"	43235583
"SRR1413998"	41961498
"SRR1322355"	35722257
"SRR1473822"	40354826
"SRR1071856"	41578822
"SRR1358435"	40396259
"SRR1400054"	40973031
"SRR1340369"	39292882
"SRR1420891"	35289288
"SRR1473674"	38961033
"SRR1368597"	38505409
"SRR613078"	28093553
"SRR1442686"	40753017
"SRR1310667"	35049274
"SRR1122940"	40268857
"SRR1354225"	36370637
"SRR1072055"	38248755
"SRR1078562"	40867191
"SRR1330284"	38578695
"SRR655852"	25601425
"SRR1352457"	38940259
"SRR1337585"	37915022
"SRR1386753"	40298815
"SRR1320624"	38877000
"SRR820492"	34949959
"SRR1479014"	39005879
"SRR1346909"	37587575
"SRR1359565"	36876172
"SRR1310797"	36904885
"SRR1407602"	35105149
"SRR1353994"	37625663
"SRR1331037"	37948952
"SRR1317410"	37800043
"SRR1314728"	35204764
"SRR1345736"	39898069
"SRR613843"	36329474
"SRR1405147"	37282939
"SRR1473185"	34030225
"SRR1334055"	38990551
"SRR1459561"	35648737
"SRR1362713"	34747484
"SRR1333370"	32668787
"SRR1392774"	36213706
"SRR1069024"	38790879
"SRR810945"	34911545
"SRR1329131"	38508631
"SRR1399711"	39439378
"SRR1442173"	37407943
"SRR1081789"	36051895
"SRR1415026"	38685066
"SRR1095651"	35939105
"SRR1120891"	36206704
"SRR661108"	20822072
"SRR1432476"	34324603
"SRR1089078"	35952563
"SRR1077575"	37934335
"SRR1345200"	33078565
"SRR1311266"	35908844
"SRR1090407"	36692159
"SRR1398013"	34026244
"SRR1445514"	38288109
"SRR1082568"	36405254
"SRR1345827"	34731228
"SRR1348446"	33500774
"SRR1089809"	34511050
"SRR1337412"	37351882
"SRR1435351"	36631404
"SRR1431385"	34655947
"SRR1354955"	35156635
"SRR1398293"	33285994
"SRR1478921"	36868704
"SRR1385343"	34192363
"SRR654802"	22760946
"SRR1368178"	32699456
"SRR1362200"	35297380
"SRR1078417"	36677574
"SRR1367456"	36850066
"SRR1485190"	34408048
"SRR1325138"	33389147
"SRR660066"	33442076
"SRR1459519"	32501909
"SRR1319182"	33987388
"SRR1447103"	36709568
"SRR1409305"	36138216
"SRR1084742"	35240118
"SRR1347870"	35206764
"SRR1413284"	35558160
"SRR1084055"	32214417
"SRR1094601"	33873958
"SRR1091184"	31544649
"SRR1098146"	35738615
"SRR1072650"	34866023
"SRR1446393"	35448553
"SRR1092706"	33631711
"SRR659533"	13474630
"SRR1346957"	30833178
"SRR1433971"	35375379
"SRR1087197"	33951470
"SRR1404024"	35099576
"SRR1443755"	32652843
"SRR1077455"	32587288
"SRR1095889"	32328040
"SRR1454009"	32569178
"SRR1310855"	31056686
"SRR1472126"	34360047
"SRR1379089"	33400218
"SRR1071084"	32710145
"SRR1413978"	30301542
"SRR1410594"	31794463
"SRR1456314"	33674477
"SRR1337495"	32802858
"SRR1079591"	33648413
"SRR1402563"	32987021
"SRR1475566"	32552833
"SRR1368668"	33632548
"SRR1455989"	32890453
"SRR1459785"	32231930
"SRR1439896"	30308991
"SRR1453005"	30190138
"SRR660871"	17939748
"SRR1464494"	32746362
"SRR1414559"	29940306
"SRR1082859"	29928780
"SRR1407516"	31837949
"SRR1383960"	32440472
"SRR627451"	11870856
"SRR1390143"	31834445
"SRR1325771"	32339610
"SRR1068808"	31846507
"SRR1102198"	31194677
"SRR1402153"	32321846
"SRR1097978"	32376717
"SRR1100917"	31081764
"SRR1390561"	29564462
"SRR1078066"	31209853
"SRR1366985"	29147145
"SRR1500822"	30974871
"SRR1485587"	30804445
"SRR1359428"	27734165
"SRR1473232"	29197015
"SRR1120363"	30382454
"SRR1086538"	31324012
"SRR1489926"	30955244
"SRR1380680"	30979551
"SRR1442376"	28538321
"SRR1486262"	29350956
"SRR1468914"	30031358
"SRR1325752"	30376784
"SRR1363633"	31668701
"SRR658164"	20605167
"SRR1087079"	26805122
"SRR1356375"	26809805
"SRR1470834"	27665070
"SRR1102079"	27246762
"SRR1071475"	28277668
"SRR1357210"	26190862
"SRR1094430"	30000121
"SRR1360235"	28964557
"SRR1397030"	28426574
"SRR1410634"	27836254
"SRR1338901"	26794672
"SRR1400799"	27434670
"SRR1469570"	28621459
"SRR1353332"	28630269
"SRR627433"	14943215
"SRR1069188"	25518288
"SRR1399971"	27530271
"SRR1452765"	25774900
"SRR1469300"	26840205
"SRR1087369"	27573487
"SRR599510"	31314035
"SRR600924"	26894198
"SRR657659"	92319827
"SRR661735"	56803095
"SRR1416713"	85268481
"SRR608662"	64275846
"SRR815280"	74567642
"SRR662390"	77187917
"SRR659307"	63158604
"SRR598645"	45408983
"SRR1071692"	72427055
"SRR662823"	66548995
"SRR814996"	60166812
"SRR658105"	53407132
"SRR662689"	52427409
"SRR814515"	65597716
"SRR818537"	64531511
"SRR656528"	33615130
"SRR1382591"	65521668
"SRR663002"	61852990
"SRR660188"	60148075
"SRR1348531"	57372418
"SRR1419429"	60886199
"SRR1074474"	58064202
"SRR601122"	50443514
"SRR809503"	52140605
"SRR1361795"	58016906
"SRR657042"	55623222
"SRR818999"	59131880
"SRR817775"	56927498
"SRR1364953"	48785967
"SRR659923"	54405273
"SRR1362332"	55679195
"SRR819430"	55369938
"SRR807567"	52215703
"SRR1500684"	55669773
"SRR658421"	52584095
"SRR1485416"	55193857
"SRR655887"	55875044
"SRR1398393"	54053968
"SRR816794"	50697275
"SRR1100029"	54663322
"SRR1331793"	54260346
"SRR807925"	53119206
"SRR1479370"	51899443
"SRR1352936"	54731866
"SRR1498226"	50525259
"SRR1319858"	49172277
"SRR663453"	46331188
"SRR1375952"	51431001
"SRR1467212"	53143267
"SRR1341321"	52389524
"SRR614455"	40256552
"SRR1311400"	52293798
"SRR1417912"	51332617
"SRR657961"	50286582
"SRR821231"	49519258
"SRR1102393"	50502448
"SRR1408529"	54000712
"SRR1499982"	44078762
"SRR615527"	20458432
"SRR1353577"	50619691
"SRR598148"	42386214
"SRR1358060"	51266167
"SRR663573"	45762437
"SRR1456514"	43540239
"SRR1319816"	48039320
"SRR614467"	40345732
"SRR1082759"	49863765
"SRR1440137"	48118819
"SRR1314113"	44017204
"SRR658707"	38637513
"SRR1384371"	49936312
"SRR810957"	39989947
"SRR1444390"	50496704
"SRR1375927"	48410495
"SRR1380184"	47537011
"SRR1479239"	42015179
"SRR1488491"	48589504
"SRR1431157"	49281547
"SRR1436781"	41406196
"SRR1407410"	45490984
"SRR815845"	40378763
"SRR1389218"	46099509
"SRR1471135"	47251807
"SRR1444644"	48522879
"SRR1074670"	49083773
"SRR811073"	43057732
"SRR1429181"	43831186
"SRR813776"	44428460
"SRR1334814"	46479213
"SRR1389777"	49312837
"SRR1479175"	47096707
"SRR1473870"	46059075
"SRR1374373"	44331687
"SRR1350566"	42538726
"SRR1376983"	44863322
"SRR1414749"	47091244
"SRR1459889"	46373065
"SRR603918"	44155469
"SRR1331818"	44564010
"SRR1092372"	45260602
"SRR1453392"	46829290
"SRR614743"	24793078
"SRR1375439"	47533179
"SRR1442966"	42174843
"SRR1387264"	45543014
"SRR1347998"	39746100
"SRR1406307"	41811146
"SRR1392701"	41418690
"SRR1459739"	45610880
"SRR1410979"	42465549
"SRR1077380"	42716957
"SRR1407693"	43613400
"SRR598768"	43577519
"SRR612407"	16423839
"SRR1413768"	44918494
"SRR1430088"	44924809
"SRR1311464"	44421367
"SRR1343093"	39332974
"SRR1338687"	44577018
"SRR656071"	37208109
"SRR1452718"	41196706
"SRR1468682"	43627395
"SRR1317963"	39005635
"SRR1326449"	41405894
"SRR1374647"	42411561
